"id","literal","agregacao"
"4944","Coeficiente de variação - Pessoas de 18 anos ou mais de idade que referem diagnóstico de depressão e usam medicamentos para depressão","V"
"4942","Coeficiente de variação - Pessoas de 18 anos ou mais de idade que referem diagnóstico de depressão por profissional de saúde mental","V"
"4950","Coeficiente de variação - Pessoas de 18 anos ou mais de idade que referem diagnóstico de depressão, foram encaminhadas para alguma consulta com profissional especialista de saúde mental, e conseguiram todas as consultas","V"
"4954","Coeficiente de variação - Pessoas de 18 anos ou mais de idade que referem diagnóstico de outra doença mental (esquizofrenia, transtorno bipolar, psicose ou TOC) por profissional de saúde mental","V"
"4913","Coeficiente de variação - Pessoas de 18 anos ou mais de idade que referem diagnóstico médico de alguma doença do coração","V"
"4915","Coeficiente de variação - Pessoas de 18 anos ou mais de idade que referem diagnóstico médico de alguma doença do coração e já fizeram alguma cirurgia de ponte de safena ou colocação de stent ou angioplastia","V"
"4932","Coeficiente de variação - Pessoas de 18 anos ou mais de idade que referem diagnóstico médico de artrite ou reumatismo","V"
"4923","Coeficiente de variação - Pessoas de 18 anos ou mais de idade que referem diagnóstico médico de asma","V"
"4925","Coeficiente de variação - Pessoas de 18 anos ou mais de idade que referem diagnóstico médico de asma e que tiveram crise de asma nos últimos 12 meses","V"
"4928","Coeficiente de variação - Pessoas de 18 anos ou mais de idade que referem diagnóstico médico de asma e tiveram crise nos últimos 12 meses e usam medicamento por causa da asma","V"
"11165","Coeficiente de variação - Pessoas de 18 anos ou mais de idade que referem diagnóstico médico de asma e tiveram crise nos últimos 12 meses e usaram medicamento nas duas últimas semanas","V"
"4919","Coeficiente de variação - Pessoas de 18 anos ou mais de idade que referem diagnóstico médico de AVC","V"
"4921","Coeficiente de variação - Pessoas de 18 anos ou mais de idade que referem diagnóstico médico de AVC e possuem grau intenso ou muito intenso de limitações nas atividades habituais devido ao AVC ou de alguma complicação","V"
"4958","Coeficiente de variação - Pessoas de 18 anos ou mais de idade que referem diagnóstico médico de câncer","V"
"11211","Coeficiente de variação - Pessoas de 18 anos ou mais de idade que referem diagnóstico médico de câncer, exceto câncer de pele não melanônico","V"
"4911","Coeficiente de variação - Pessoas de 18 anos ou mais de idade que referem diagnóstico médico de colesterol alto","V"
"11749","Coeficiente de variação - Pessoas de 18 anos ou mais de idade que referem diagnóstico médico de colesterol alto e receberam recomendações feitas em atendimento médico para colesterol alto","V"
"4883","Coeficiente de variação - Pessoas de 18 anos ou mais de idade que referem diagnóstico médico de diabetes","V"
"4893","Coeficiente de variação - Pessoas de 18 anos ou mais de idade que referem diagnóstico médico de diabetes e o médico que as atendeu na última consulta era o mesmo das consultas anteriores","V"
"4887","Coeficiente de variação - Pessoas de 18 anos ou mais de idade que referem diagnóstico médico de diabetes e obtiveram pelo menos um medicamento para diabetes no programa farmácia popular","V"
"4905","Coeficiente de variação - Pessoas de 18 anos ou mais de idade que referem diagnóstico médico de diabetes e possuem grau intenso ou muito intenso de limitações nas atividades habituais devido à diabetes ou de alguma complicação","V"
"4907","Coeficiente de variação - Pessoas de 18 anos ou mais de idade que referem diagnóstico médico de diabetes e que apresentam complicações de saúde por causa do diabetes","V"
"4891","Coeficiente de variação - Pessoas de 18 anos ou mais de idade que referem diagnóstico médico de diabetes e que realizaram a última consulta em unidade básica de saúde","V"
"4899","Coeficiente de variação - Pessoas de 18 anos ou mais de idade que referem diagnóstico médico de diabetes e realizaram exame de vista nos últimos 12 meses","V"
"4889","Coeficiente de variação - Pessoas de 18 anos ou mais de idade que referem diagnóstico médico de diabetes e receberam assistência médica para diabetes nos últimos 12 meses","V"
"11734","Coeficiente de variação - Pessoas de 18 anos ou mais de idade que referem diagnóstico médico de diabetes e receberam recomendações feitas em atendimento médico para diabetes","V"
"4903","Coeficiente de variação - Pessoas de 18 anos ou mais de idade que referem diagnóstico médico de diabetes e se internaram por causa da diabetes ou de alguma complicação","V"
"4901","Coeficiente de variação - Pessoas de 18 anos ou mais de idade que referem diagnóstico médico de diabetes e tiveram seus pés examinados nos últimos 12 meses","V"
"4885","Coeficiente de variação - Pessoas de 18 anos ou mais de idade que referem diagnóstico médico de diabetes e tomaram medicamento para diabetes ou usaram insulina nas duas últimas semanas anteriores à data da pesquisa","V"
"4895","Coeficiente de variação - Pessoas de 18 anos ou mais de idade que referem diagnóstico médico de diabetes, e para as quais foram solicitados exames complementares, e conseguiram fazer todos os exames solicitados","V"
"4897","Coeficiente de variação - Pessoas de 18 anos ou mais de idade que referem diagnóstico médico de diabetes, que foram encaminhadas para alguma consulta com médico especialista, e conseguiram fazer todas as consultas com médico especialista","V"
"4917","Coeficiente de variação - Pessoas de 18 anos ou mais de idade que referem diagnóstico médico de doença do coração e possuem grau intenso ou muito intenso de limitações nas atividades habituais devido à doença do coração ou de alguma complicação","V"
"4938","Coeficiente de variação - Pessoas de 18 anos ou mais de idade que referem diagnóstico médico de DORT (Distúrbio Osteomuscular Relacionado ao Trabalho)","V"
"4861","Coeficiente de variação - Pessoas de 18 anos ou mais de idade que referem diagnóstico médico de hipertensão arterial","V"
"4871","Coeficiente de variação - Pessoas de 18 anos ou mais de idade que referem diagnóstico médico de hipertensão arterial e o médico que as atendeu na última consulta era o mesmo das consultas anteriores","V"
"11134","Coeficiente de variação - Pessoas de 18 anos ou mais de idade que referem diagnóstico médico de hipertensão arterial e obtiveram pelo menos um medicamento para hipertensão no programa ""Aqui tem farmácia popular""","V"
"4865","Coeficiente de variação - Pessoas de 18 anos ou mais de idade que referem diagnóstico médico de hipertensão arterial e obtiveram pelo menos um medicamento para hipertensão no programa farmácia popular","V"
"4879","Coeficiente de variação - Pessoas de 18 anos ou mais de idade que referem diagnóstico médico de hipertensão arterial e possuem grau intenso ou muito intenso de limitações nas atividades habituais devido à hipertensão ou de alguma complicação","V"
"11187","Coeficiente de variação - Pessoas de 18 anos ou mais de idade que referem diagnóstico médico de hipertensão arterial e que foram a todas as consultas com médico especialista","V"
"4869","Coeficiente de variação - Pessoas de 18 anos ou mais de idade que referem diagnóstico médico de hipertensão arterial e que realizaram a última consulta em unidade básica de saúde","V"
"4867","Coeficiente de variação - Pessoas de 18 anos ou mais de idade que referem diagnóstico médico de hipertensão arterial e receberam assistência médica para hipertensão nos últimos 12 meses","V"
"11060","Coeficiente de variação - Pessoas de 18 anos ou mais de idade que referem diagnóstico médico de hipertensão arterial e receberam recomendações feitas em atendimento médico para hipertensão arterial","V"
"4877","Coeficiente de variação - Pessoas de 18 anos ou mais de idade que referem diagnóstico médico de hipertensão arterial e se internaram por causa da hipertensão ou de alguma complicação","V"
"11173","Coeficiente de variação - Pessoas de 18 anos ou mais de idade que referem diagnóstico médico de hipertensão arterial e tiveram medicamento prescrito","V"
"4863","Coeficiente de variação - Pessoas de 18 anos ou mais de idade que referem diagnóstico médico de hipertensão arterial e tomaram medicamento para hipertensão nas duas últimas semanas anteriores à data da pesquisa","V"
"4873","Coeficiente de variação - Pessoas de 18 anos ou mais de idade que referem diagnóstico médico de hipertensão arterial, e para as quais foram solicitados exames complementares, e conseguiram fazer todos os exames solicitados","V"
"4875","Coeficiente de variação - Pessoas de 18 anos ou mais de idade que referem diagnóstico médico de hipertensão arterial, que foram encaminhadas para alguma consulta com médico especialista, e conseguiram fazer todas as consultas com médico especialista","V"
"4960","Coeficiente de variação - Pessoas de 18 anos ou mais de idade que referem diagnóstico médico de insuficiência renal crônica","V"
"4962","Coeficiente de variação - Pessoas de 18 anos ou mais de idade que referem diagnóstico médico de insuficiência renal crônica e que estão fazendo hemodiálise ou diálise","V"
"4934","Coeficiente de variação - Pessoas de 18 anos ou mais de idade que referem problema crônico de coluna","V"
"11742","Coeficiente de variação - Pessoas de 18 anos ou mais de idade que referem problema crônico de coluna e fazem algum tipo de tratamento para o problema crônico de coluna","V"
"4936","Coeficiente de variação - Pessoas de 18 anos ou mais de idade que referem problema crônico de coluna e possuem grau intenso ou muito intenso de limitações nas atividades habituais devido ao problema crônico de coluna","V"
"11255","Coeficiente de variação - Pessoas de 18 anos ou mais de idade que referiram diagnóstico médico de doença de chagas","V"
"11263","Coeficiente de variação - Pessoas de 18 anos ou mais de idade que referiram diagnóstico médico de infecção sexualmente transmissível nos últimos 12 meses","V"
"11236","Coeficiente de variação - Pessoas de 18 anos ou mais de idade que referiram estar com tosse há três semanas ou mais","V"
"11247","Coeficiente de variação - Pessoas de 18 anos ou mais de idade que referiram ter mancha ou parte da pele com dormência","V"
"11303","Coeficiente de variação - Pessoas de 18 anos ou mais de idade que referiram utilizar preservativo em todas as relações sexuais nos últimos 12 meses","V"
